Ticker,ClosingPrice,OpeningPrice,PriceChange,PercentChange,HourOfLastTrade,Suspicious
1PZ2,0,25,25,-100,17,NO
1ROG,10,80,70,-87.5,10,NO
GSWR,8,10,2,-20,13,NO
UXWV,0,74,74,-100,11,NO
LJU5,6,11,5,-45.45454545,14,NO
BW5P,1,59,58,-98.30508475,16,NO
CU14,15,26,11,-42.30769231,17,NO
JEKQ,2,0,-2,Infinity,17,NO
DQTM,6,50,44,-88,16,NO
3PMW,0,73,73,-100,15,NO
DBZG,4,14,10,-71.42857143,14,NO
0KO1,12,11,-1,9.090909091,11,NO
3PMW,0,73,73,-100,13,NO
4U0Z,12,51,39,-76.47058824,15,NO
CIAW,9,92,83,-90.2173913,10,NO
DQTM,4,50,46,-92,11,NO
AHDH,9,7,-2,28.57142857,17,NO
ANNV,0,93,93,-100,10,NO
BRC2,3,18,15,-83.33333333,12,NO
YCRV,10,70,60,-85.71428571,9,NO
ANNV,0,93,93,-100,15,NO
XX45,0,4,4,-100,13,NO
0AAH,0,49,49,-100,15,NO
J1IP,15,68,53,-77.94117647,17,NO
L3AP,21,46,25,-54.34782609,14,NO
VZXG,10,3,-7,233.3333333,15,NO
1ZNS,0,24,24,-100,9,NO
JM3Q,3,85,82,-96.47058824,9,NO
GHRC,0,82,82,-100,15,NO
V20F,2,53,51,-96.22641509,10,NO
XX45,0,4,4,-100,11,NO
R4NX,4,30,26,-86.66666667,17,NO
C42A,9,96,87,-90.625,15,NO
2T0Y,14,11,-3,27.27272727,13,NO
NRRO,3,61,58,-95.08196721,9,NO
Y0LZ,27,22,-5,22.72727273,12,NO
H3XQ,16,48,32,-66.66666667,12,NO
DBWM,5,14,9,-64.28571429,17,NO
REZR,3,69,66,-95.65217391,16,NO
XMSH,4,65,61,-93.84615385,9,NO
3I10,3,55,52,-94.54545455,12,NO
1ZNS,1,24,23,-95.83333333,13,NO
ALNY,0,91,91,-100,15,NO
SWDN,4,7,3,-42.85714286,10,NO
UYP5,11,2,-9,450,9,NO
B5YG,30,0,-30,Infinity,11,NO
XIQY,0,67,67,-100,13,NO
XIHC,0,71,71,-100,9,NO
GARC,12,46,34,-73.91304348,16,NO
UZBV,7,4,-3,75,14,NO
LOL4,13,47,34,-72.34042553,14,NO
JEKQ,1,0,-1,Infinity,15,NO
0U0B,33,54,21,-38.88888889,12,NO
XX45,1,4,3,-75,16,NO
UUYC,18,11,-7,63.63636364,10,NO
UBJP,3,59,56,-94.91525424,11,NO
0U0B,35,54,19,-35.18518519,14,NO
G3XP,0,52,52,-100,9,NO
Q3DH,0,92,92,-100,12,NO
DH5J,3,24,21,-87.5,15,NO
VSJV,0,84,84,-100,9,NO
CIAW,4,92,88,-95.65217391,14,NO
YVGA,10,73,63,-86.30136986,10,NO
1ROG,9,80,71,-88.75,9,NO
AO1H,18,8,-10,125,9,NO
3IP1,3,5,2,-40,11,NO
UXWV,3,74,71,-95.94594595,16,NO
UYP5,15,2,-13,650,11,NO
UNU4,3,18,15,-83.33333333,17,NO
VLDE,10,0,-10,Infinity,17,NO
LZCW,19,92,73,-79.34782609,9,NO
OKIB,0,59,59,-100,12,NO
NRRO,0,61,61,-100,9,NO
GZUU,0,45,45,-100,11,NO
XMSH,0,65,65,-100,17,NO
XUDH,19,14,-5,35.71428571,14,NO
XCCN,5,14,9,-64.28571429,11,NO
FFSE,7,56,49,-87.5,9,NO
3IP1,2,5,3,-60,13,NO
XUDH,16,14,-2,14.28571429,15,NO
0KO1,8,11,3,-27.27272727,15,NO
GSWR,12,10,-2,20,13,NO
BRC2,6,18,12,-66.66666667,10,NO
LJU5,3,11,8,-72.72727273,13,NO
1ZNS,0,24,24,-100,17,NO
B5YG,34,0,-34,Infinity,13,NO
MFHL,0,91,91,-100,15,NO
GSWR,14,10,-4,40,9,NO
AO1H,12,8,-4,50,11,NO
UYP5,16,2,-14,700,11,NO
VZXG,7,3,-4,133.3333333,16,NO
QXY5,5,27,22,-81.48148148,9,NO
21FQ,3,42,39,-92.85714286,16,NO
M5BI,7,14,7,-50,13,NO
GSWR,9,10,1,-10,15,NO
R4NX,5,30,25,-83.33333333,15,NO
BW5P,1,59,58,-98.30508475,17,NO
11H1,5,94,89,-94.68085106,15,NO
WSZR,0,27,27,-100,10,NO
K2KI,14,12,-2,16.66666667,13,NO
AO1H,14,8,-6,75,14,NO
KV5X,14,39,25,-64.1025641,12,NO
2TRU,0,101,101,-100,17,NO
GARC,14,46,32,-69.56521739,16,NO
WK0Z,0,42,42,-100,13,NO
4U0Z,12,51,39,-76.47058824,17,NO
BEHY,0,98,98,-100,14,NO
JEKQ,1,0,-1,Infinity,11,NO
3HLN,32,15,-17,113.3333333,14,NO
WTKH,2,99,97,-97.97979798,9,NO
DBZG,1,14,13,-92.85714286,9,NO
R4NX,8,30,22,-73.33333333,13,NO
FX4F,15,56,41,-73.21428571,17,NO
NRRO,2,61,59,-96.72131148,12,NO
AXTV,7,6,-1,16.66666667,17,NO
LZCW,17,92,75,-81.52173913,14,NO
WTKH,6,99,93,-93.93939394,12,NO
2T0Y,17,11,-6,54.54545455,13,NO
EE0S,1,72,71,-98.61111111,11,NO
FX4F,18,56,38,-67.85714286,9,NO
SUR1,4,27,23,-85.18518519,10,NO
3IP1,2,5,3,-60,13,NO
GHRC,0,82,82,-100,14,NO
XIQY,1,67,66,-98.50746269,9,NO
CU14,11,26,15,-57.69230769,13,NO
OHBR,0,77,77,-100,17,NO
BF0G,0,70,70,-100,15,NO
JQTM,14,60,46,-76.66666667,11,NO
XX45,0,4,4,-100,15,NO
UZBV,8,4,-4,100,15,NO
W1A3,2,70,68,-97.14285714,14,NO
5LCH,18,92,74,-80.43478261,14,NO
FFAU,4,7,3,-42.85714286,11,NO
DQTM,4,50,46,-92,9,NO
UUYC,17,11,-6,54.54545455,9,NO
R4NX,3,30,27,-90,15,NO
VSJV,0,84,84,-100,9,NO
UH1P,4,58,54,-93.10344828,12,NO
3PMW,0,73,73,-100,15,NO
QXY5,4,27,23,-85.18518519,14,NO
1PZ2,0,25,25,-100,12,NO
DBLL,13,98,85,-86.73469388,13,NO
CIAW,5,92,87,-94.56521739,9,NO
UBJP,6,59,53,-89.83050847,12,NO
21FQ,5,42,37,-88.0952381,14,NO
1PZ2,4,25,21,-84,13,NO
KV5X,10,39,29,-74.35897436,16,NO
21Y5,4,4,0,0,9,NO
WSZR,0,27,27,-100,14,NO
XX45,0,4,4,-100,13,NO
SKGG,15,34,19,-55.88235294,10,NO
AO1H,15,8,-7,87.5,14,NO
UYP5,19,2,-17,850,17,NO
K2KI,9,12,3,-25,17,NO
3I10,3,55,52,-94.54545455,15,NO
2TRU,0,101,101,-100,14,NO
EE0S,4,72,68,-94.44444444,14,NO
UYP5,20,2,-18,900,10,NO
XIQY,1,67,66,-98.50746269,11,NO
WK0Z,0,42,42,-100,15,NO
5LCH,13,92,79,-85.86956522,9,NO
C42A,4,96,92,-95.83333333,12,NO
HXA2,14,11,-3,27.27272727,10,NO
ZUZ3,4,55,51,-92.72727273,16,NO
L3AP,22,46,24,-52.17391304,9,NO
5T3E,0,34,34,-100,16,NO
HIRY,5,19,14,-73.68421053,15,NO
S0PH,5,9,4,-44.44444444,12,NO
HIRY,7,19,12,-63.15789474,13,NO
DBWM,0,14,14,-100,11,NO
21FQ,8,42,34,-80.95238095,12,NO
UNU4,6,18,12,-66.66666667,10,NO
M5BI,4,14,10,-71.42857143,14,NO
ANNV,0,93,93,-100,17,NO
JWUI,0,3,3,-100,12,NO
XCCN,5,14,9,-64.28571429,10,NO
BF0G,2,70,68,-97.14285714,15,NO
AHDH,10,7,-3,42.85714286,9,NO
JWUI,0,3,3,-100,16,NO
3G3Y,11,0,-11,Infinity,9,NO
SWDN,7,7,0,0,17,NO
YVGA,10,73,63,-86.30136986,13,NO
ANNV,0,93,93,-100,10,NO
WSZR,0,27,27,-100,16,NO
GARC,17,46,29,-63.04347826,11,NO
HKPE,5,0,-5,Infinity,15,NO
0F2E,3,93,90,-96.77419355,17,NO
UH1P,6,58,52,-89.65517241,16,NO
XIHC,0,71,71,-100,17,NO
0KO1,12,11,-1,9.090909091,17,NO
ALNY,0,91,91,-100,12,NO
SWDN,8,7,-1,14.28571429,17,NO
M5BI,4,14,10,-71.42857143,12,NO
DH5J,5,24,19,-79.16666667,11,NO
JM3Q,6,85,79,-92.94117647,15,NO
LOL4,9,47,38,-80.85106383,14,NO
J1IP,18,68,50,-73.52941176,9,NO
H3XQ,13,48,35,-72.91666667,11,NO
DBZG,0,14,14,-100,17,NO
EE0S,0,72,72,-100,13,NO
GSWR,6,10,4,-40,9,NO
XMSH,4,65,61,-93.84615385,15,NO
VZXG,5,3,-2,66.66666667,11,NO
0AAH,0,49,49,-100,9,NO
5T3E,0,34,34,-100,11,NO
DBZG,0,14,14,-100,10,NO
ANNV,0,93,93,-100,14,NO
DBWM,0,14,14,-100,17,NO
Y0LZ,30,22,-8,36.36363636,17,NO
V20F,2,53,51,-96.22641509,11,NO
11H1,0,94,94,-100,13,NO
1PZ2,5,25,20,-80,13,NO
2TRU,2,101,99,-98.01980198,17,NO
XMSH,0,65,65,-100,17,NO
LZCW,21,92,71,-77.17391304,9,NO
FFSE,6,56,50,-89.28571429,17,NO
GZUU,0,45,45,-100,12,NO
MFHL,0,91,91,-100,14,NO
REZR,3,69,66,-95.65217391,10,NO
UXWV,5,74,69,-93.24324324,16,NO
BW5P,3,59,56,-94.91525424,16,NO
XUDH,13,14,1,-7.142857143,15,NO
DBWM,0,14,14,-100,9,NO
VLDE,8,0,-8,Infinity,17,NO
REZR,5,69,64,-92.75362319,9,NO
0U0B,35,54,19,-35.18518519,12,NO
3I10,0,55,55,-100,9,NO
5T3E,0,34,34,-100,10,NO
KV5X,13,39,26,-66.66666667,11,NO
SKGG,11,34,23,-67.64705882,10,NO
DBLL,16,98,82,-83.67346939,14,NO
3G3Y,6,0,-6,Infinity,17,NO
JEKQ,1,0,-1,Infinity,17,NO
DBZG,0,14,14,-100,9,NO
3IP1,1,5,4,-80,14,NO
JQTM,13,60,47,-78.33333333,17,NO
YCRV,14,70,56,-80,9,NO
OKIB,2,59,57,-96.61016949,16,NO
OHBR,3,77,74,-96.1038961,12,NO
WTKH,7,99,92,-92.92929293,9,NO
21Y5,7,4,-3,75,16,NO
SUR1,0,27,27,-100,14,NO
AXTV,6,6,0,0,14,NO
21Y5,8,4,-4,100,16,NO
1PZ2,1,25,24,-96,16,NO
YVGA,8,73,65,-89.04109589,11,NO
VSJV,0,84,84,-100,10,NO
BRC2,2,18,16,-88.88888889,14,NO
G3XP,0,52,52,-100,14,NO
XIHC,3,71,68,-95.77464789,10,NO
GARC,12,46,34,-73.91304348,14,NO
DBZG,0,14,14,-100,11,NO
UUYC,18,11,-7,63.63636364,17,NO
VLDE,11,0,-11,Infinity,13,NO
XX45,3,4,1,-25,13,NO
1ZNS,0,24,24,-100,13,NO
3I10,0,55,55,-100,11,NO
1ROG,4,80,76,-95,11,NO
Q3DH,0,92,92,-100,17,NO
LJU5,3,11,8,-72.72727273,16,NO
GHRC,4,82,78,-95.12195122,11,NO
0U0B,31,54,23,-42.59259259,9,YES
SKGG,6,34,28,-82.35294118,13,NO
OHBR,3,77,74,-96.1038961,17,NO
CU14,13,26,13,-50,14,NO
UNU4,1,18,17,-94.44444444,10,NO
SKGG,6,34,28,-82.35294118,16,NO
3PMW,1,73,72,-98.63013699,12,NO
NRRO,4,61,57,-93.44262295,11,NO
YVGA,9,73,64,-87.67123288,16,NO
4U0Z,11,51,40,-78.43137255,15,NO
UUYC,18,11,-7,63.63636364,13,NO
S0PH,2,9,7,-77.77777778,15,NO
1ZNS,4,24,20,-83.33333333,17,NO
R4NX,7,30,23,-76.66666667,14,NO
W1A3,0,70,70,-100,15,NO
S0PH,0,9,9,-100,17,NO
V20F,0,53,53,-100,11,NO
BEHY,1,98,97,-98.97959184,9,NO
ANNV,4,93,89,-95.69892473,12,NO
1ROG,1,80,79,-98.75,13,NO
FX4F,14,56,42,-75,15,NO
2T0Y,12,11,-1,9.090909091,16,NO
DBZG,0,14,14,-100,14,NO
SKGG,2,34,32,-94.11764706,9,NO
VZXG,4,3,-1,33.33333333,16,NO
B5YG,34,0,-34,Infinity,17,NO
UZBV,8,4,-4,100,9,NO
HXA2,17,11,-6,54.54545455,10,NO
3IP1,1,5,4,-80,12,NO
21Y5,9,4,-5,125,13,NO
CIAW,0,92,92,-100,10,NO
J1IP,16,68,52,-76.47058824,13,NO
ANNV,4,93,89,-95.69892473,14,NO
XCCN,4,14,10,-71.42857143,17,NO
5T3E,0,34,34,-100,14,NO
M5BI,4,14,10,-71.42857143,15,NO
JEKQ,5,0,-5,Infinity,16,NO
QXY5,7,27,20,-74.07407407,11,NO
3G3Y,5,0,-5,Infinity,10,NO
VSJV,0,84,84,-100,14,NO
UH1P,8,58,50,-86.20689655,13,NO
VLDE,7,0,-7,Infinity,13,NO
XUDH,11,14,3,-21.42857143,13,NO
BF0G,3,70,67,-95.71428571,13,NO
V20F,3,53,50,-94.33962264,16,NO
3HLN,35,15,-20,133.3333333,17,NO
WSZR,3,27,24,-88.88888889,12,NO
OHBR,0,77,77,-100,10,NO
V20F,3,53,50,-94.33962264,13,NO
0KO1,11,11,0,0,11,NO
AO1H,16,8,-8,100,12,NO
UXWV,0,74,74,-100,10,NO
JWUI,1,3,2,-66.66666667,9,NO
HIRY,3,19,16,-84.21052632,12,NO
GSWR,4,10,6,-60,15,NO
FFAU,5,7,2,-28.57142857,12,NO
UBJP,3,59,56,-94.91525424,13,NO
GZUU,0,45,45,-100,14,NO
11H1,2,94,92,-97.87234043,11,NO
UYP5,18,2,-16,800,9,NO
GZUU,0,45,45,-100,15,NO
K2KI,4,12,8,-66.66666667,16,NO
JM3Q,9,85,76,-89.41176471,17,NO
XUDH,12,14,2,-14.28571429,13,NO
UUYC,18,11,-7,63.63636364,14,NO
WK0Z,1,42,41,-97.61904762,15,NO
JWUI,0,3,3,-100,9,NO
DBWM,0,14,14,-100,17,NO
LJU5,0,11,11,-100,9,NO
AHDH,14,7,-7,100,9,NO
ZUZ3,1,55,54,-98.18181818,11,NO
0F2E,3,93,90,-96.77419355,17,NO
DQTM,2,50,48,-96,11,NO
Y0LZ,29,22,-7,31.81818182,13,NO
GSWR,0,10,10,-100,16,NO
S0PH,4,9,5,-55.55555556,14,NO
21FQ,10,42,32,-76.19047619,17,NO
KV5X,14,39,25,-64.1025641,12,NO
C42A,1,96,95,-98.95833333,13,NO
ALNY,0,91,91,-100,11,NO
H3XQ,9,48,39,-81.25,9,NO
XIQY,0,67,67,-100,14,NO
CIAW,4,92,88,-95.65217391,17,NO
GHRC,2,82,80,-97.56097561,12,NO
V20F,0,53,53,-100,12,NO
UZBV,4,4,0,0,10,NO
HKPE,5,0,-5,Infinity,9,NO
M5BI,6,14,8,-57.14285714,15,NO
JQTM,17,60,43,-71.66666667,9,NO
2T0Y,10,11,1,-9.090909091,15,NO
21Y5,4,4,0,0,12,NO
4U0Z,12,51,39,-76.47058824,17,NO
5LCH,10,92,82,-89.13043478,13,NO
Q3DH,3,92,89,-96.73913043,13,NO
3IP1,3,5,2,-40,15,NO
0AAH,0,49,49,-100,14,NO
HIRY,4,19,15,-78.94736842,17,NO
GSWR,0,10,10,-100,16,NO
UUYC,17,11,-6,54.54545455,13,NO
DH5J,1,24,23,-95.83333333,11,NO
L3AP,26,46,20,-43.47826087,12,NO
DBLL,17,98,81,-82.65306122,13,NO
SWDN,6,7,1,-14.28571429,13,NO
B5YG,37,0,-37,Infinity,17,NO
NRRO,2,61,59,-96.72131148,11,NO
ANNV,2,93,91,-97.84946237,13,NO
REZR,5,69,64,-92.75362319,16,NO
ZUZ3,0,55,55,-100,11,NO
ZUZ3,0,55,55,-100,16,NO
MFHL,4,91,87,-95.6043956,10,NO
2T0Y,9,11,2,-18.18181818,15,NO
3I10,4,55,51,-92.72727273,14,NO
BEHY,4,98,94,-95.91836735,11,NO
0F2E,4,93,89,-95.69892473,9,NO
GARC,7,46,39,-84.7826087,13,NO
OKIB,0,59,59,-100,9,NO
LJU5,0,11,11,-100,10,NO
XMSH,2,65,63,-96.92307692,16,NO
BF0G,3,70,67,-95.71428571,12,NO
1PZ2,4,25,21,-84,13,NO
XIHC,5,71,66,-92.95774648,14,NO
XCCN,6,14,8,-57.14285714,17,NO
4U0Z,10,51,41,-80.39215686,16,NO
XX45,2,4,2,-50,10,NO
3PMW,0,73,73,-100,17,NO
LOL4,9,47,38,-80.85106383,16,NO
OHBR,0,77,77,-100,9,NO
LZCW,18,92,74,-80.43478261,17,NO
XIQY,0,67,67,-100,16,NO
GARC,9,46,37,-80.43478261,16,NO
G3XP,0,52,52,-100,10,NO
XIQY,0,67,67,-100,15,NO
SUR1,0,27,27,-100,16,NO
EE0S,0,72,72,-100,14,NO
XCCN,6,14,8,-57.14285714,16,NO
YCRV,16,70,54,-77.14285714,13,NO
C42A,0,96,96,-100,11,NO
QXY5,2,27,25,-92.59259259,13,NO
KV5X,9,39,30,-76.92307692,11,NO
NRRO,1,61,60,-98.36065574,9,NO
YVGA,8,73,65,-89.04109589,10,NO
UYP5,18,2,-16,800,11,NO
C42A,0,96,96,-100,11,NO
VSJV,0,84,84,-100,12,NO
UNU4,2,18,16,-88.88888889,15,NO
UYP5,15,2,-13,650,10,NO
GZUU,1,45,44,-97.77777778,9,NO
GHRC,1,82,81,-98.7804878,10,NO
C42A,0,96,96,-100,11,NO
VLDE,4,0,-4,Infinity,14,NO
XMSH,0,65,65,-100,11,NO
21Y5,8,4,-4,100,13,NO
UZBV,4,4,0,0,10,NO
BW5P,0,59,59,-100,9,NO
XCCN,10,14,4,-28.57142857,10,NO
ANNV,0,93,93,-100,13,NO
2TRU,0,101,101,-100,17,NO
VZXG,2,3,1,-33.33333333,12,NO
3I10,5,55,50,-90.90909091,17,NO
K2KI,0,12,12,-100,16,NO
WTKH,3,99,96,-96.96969697,11,NO
3G3Y,7,0,-7,Infinity,16,NO
0KO1,14,11,-3,27.27272727,15,NO
L3AP,25,46,21,-45.65217391,10,NO
FFSE,7,56,49,-87.5,14,NO
C42A,3,96,93,-96.875,16,NO
ZUZ3,4,55,51,-92.72727273,13,NO
0F2E,5,93,88,-94.62365591,16,NO
SKGG,6,34,28,-82.35294118,13,NO
R4NX,8,30,22,-73.33333333,12,NO
Q3DH,2,92,90,-97.82608696,13,NO
1ZNS,6,24,18,-75,11,NO
11H1,0,94,94,-100,14,NO
JEKQ,6,0,-6,Infinity,11,NO
W1A3,2,70,68,-97.14285714,15,NO
L3AP,27,46,19,-41.30434783,17,NO
BF0G,1,70,69,-98.57142857,13,NO
S0PH,4,9,5,-55.55555556,17,NO
XMSH,0,65,65,-100,13,NO
L3AP,22,46,24,-52.17391304,10,NO
BW5P,0,59,59,-100,14,NO
5T3E,0,34,34,-100,14,NO
DBZG,0,14,14,-100,11,NO
HXA2,21,11,-10,90.90909091,17,NO
Y0LZ,30,22,-8,36.36363636,14,NO
GSWR,0,10,10,-100,15,NO
JQTM,19,60,41,-68.33333333,11,NO
Y0LZ,33,22,-11,50,9,NO
AXTV,9,6,-3,50,17,NO
CU14,16,26,10,-38.46153846,16,NO
3G3Y,11,0,-11,Infinity,17,NO
HIRY,1,19,18,-94.73684211,17,NO
WSZR,7,27,20,-74.07407407,17,NO
BRC2,0,18,18,-100,14,NO
UH1P,12,58,46,-79.31034483,11,NO
FFAU,2,7,5,-71.42857143,13,NO
5LCH,11,92,81,-88.04347826,16,NO
BW5P,0,59,59,-100,10,NO
REZR,8,69,61,-88.4057971,17,NO
CIAW,2,92,90,-97.82608696,12,NO
FX4F,15,56,41,-73.21428571,9,NO
G3XP,0,52,52,-100,11,NO
MFHL,8,91,83,-91.20879121,17,NO
DBZG,0,14,14,-100,12,NO
1ROG,5,80,75,-93.75,15,NO
OKIB,0,59,59,-100,13,NO
VZXG,6,3,-3,100,9,NO
B5YG,41,0,-41,Infinity,16,NO
J1IP,14,68,54,-79.41176471,15,NO
DH5J,0,24,24,-100,9,NO
CIAW,1,92,91,-98.91304348,10,NO
DQTM,1,50,49,-98,9,NO
ALNY,4,91,87,-95.6043956,15,NO
DBWM,4,14,10,-71.42857143,16,NO
XUDH,16,14,-2,14.28571429,15,NO
UNU4,2,18,16,-88.88888889,15,NO
XIQY,1,67,66,-98.50746269,17,NO
1ZNS,4,24,20,-83.33333333,9,NO
4U0Z,13,51,38,-74.50980392,14,NO
0AAH,0,49,49,-100,9,NO
EE0S,3,72,69,-95.83333333,11,NO
1ZNS,4,24,20,-83.33333333,14,NO
HIRY,1,19,18,-94.73684211,12,NO
FFSE,9,56,47,-83.92857143,12,NO
EE0S,0,72,72,-100,10,NO
L3AP,23,46,23,-50,17,NO
G3XP,0,52,52,-100,10,NO
HXA2,20,11,-9,81.81818182,13,NO
0U0B,33,54,21,-38.88888889,12,NO
M5BI,6,14,8,-57.14285714,14,NO
BRC2,0,18,18,-100,13,NO
3PMW,3,73,70,-95.89041096,11,NO
AHDH,9,7,-2,28.57142857,12,NO
QXY5,1,27,26,-96.2962963,10,NO
UXWV,0,74,74,-100,16,NO
K2KI,1,12,11,-91.66666667,12,NO
3HLN,39,15,-24,160,11,YES
NRRO,4,61,57,-93.44262295,17,NO
B5YG,42,0,-42,Infinity,10,NO
YVGA,9,73,64,-87.67123288,13,NO
JWUI,0,3,3,-100,10,NO
LZCW,17,92,75,-81.52173913,11,NO
0AAH,8,49,41,-83.67346939,11,NO
HKPE,4,0,-4,Infinity,17,NO
XIHC,5,71,66,-92.95774648,9,NO
BF0G,0,70,70,-100,12,NO
UBJP,1,59,58,-98.30508475,12,NO
0AAH,4,49,45,-91.83673469,16,NO
HXA2,19,11,-8,72.72727273,9,NO
EE0S,0,72,72,-100,12,NO
DBZG,0,14,14,-100,17,NO
21FQ,11,42,31,-73.80952381,9,NO
BRC2,0,18,18,-100,11,NO
GSWR,2,10,8,-80,11,NO
L3AP,27,46,19,-41.30434783,17,NO
JM3Q,5,85,80,-94.11764706,12,NO
WK0Z,3,42,39,-92.85714286,12,NO
S0PH,8,9,1,-11.11111111,17,NO
MFHL,8,91,83,-91.20879121,14,NO
W1A3,2,70,68,-97.14285714,17,NO
DH5J,1,24,23,-95.83333333,13,NO
QXY5,0,27,27,-100,15,NO
2T0Y,4,11,7,-63.63636364,14,NO
UXWV,1,74,73,-98.64864865,15,NO
OHBR,4,77,73,-94.80519481,13,NO
WTKH,7,99,92,-92.92929293,9,NO
5T3E,0,34,34,-100,17,NO
LJU5,0,11,11,-100,17,NO
S0PH,6,9,3,-33.33333333,16,NO
GZUU,5,45,40,-88.88888889,12,NO
1ROG,8,80,72,-90,12,NO
CU14,13,26,13,-50,9,NO
ZUZ3,3,55,52,-94.54545455,9,NO
R4NX,3,30,27,-90,12,NO
5LCH,12,92,80,-86.95652174,13,NO
SUR1,0,27,27,-100,10,NO
5T3E,2,34,32,-94.11764706,15,NO
AO1H,18,8,-10,125,17,NO
SWDN,6,7,1,-14.28571429,12,NO
VSJV,0,84,84,-100,15,NO
DH5J,0,24,24,-100,16,NO
V20F,0,53,53,-100,9,NO
REZR,8,69,61,-88.4057971,15,NO
ZUZ3,0,55,55,-100,15,NO
YVGA,6,73,67,-91.78082192,16,NO
B5YG,41,0,-41,Infinity,12,NO
H3XQ,8,48,40,-83.33333333,11,NO
LOL4,6,47,41,-87.23404255,12,NO
Y0LZ,36,22,-14,63.63636364,17,NO
XCCN,10,14,4,-28.57142857,9,NO
0KO1,18,11,-7,63.63636364,13,NO
0U0B,31,54,23,-42.59259259,16,NO
1PZ2,3,25,22,-88,12,NO
XIQY,2,67,65,-97.01492537,11,NO
BEHY,3,98,95,-96.93877551,11,NO
JEKQ,8,0,-8,Infinity,17,NO
UBJP,3,59,56,-94.91525424,12,NO
21Y5,3,4,1,-25,17,NO
3HLN,39,15,-24,160,10,NO
GHRC,5,82,77,-93.90243902,12,NO
AXTV,8,6,-2,33.33333333,13,NO
L3AP,28,46,18,-39.13043478,11,NO
3IP1,0,5,5,-100,17,NO
OKIB,1,59,58,-98.30508475,15,NO
L3AP,26,46,20,-43.47826087,11,NO
DBLL,14,98,84,-85.71428571,13,NO
FFSE,7,56,49,-87.5,9,NO
0KO1,16,11,-5,45.45454545,15,NO
XUDH,13,14,1,-7.142857143,11,NO
UZBV,5,4,-1,25,13,NO
BW5P,0,59,59,-100,16,NO
UUYC,13,11,-2,18.18181818,14,NO
GZUU,7,45,38,-84.44444444,12,NO
2TRU,0,101,101,-100,13,NO
XX45,1,4,3,-75,16,NO
K2KI,2,12,10,-83.33333333,17,NO
H3XQ,8,48,40,-83.33333333,13,NO
DBWM,6,14,8,-57.14285714,9,NO
3PMW,0,73,73,-100,12,NO
AHDH,11,7,-4,57.14285714,17,NO
3G3Y,7,0,-7,Infinity,15,NO
LZCW,14,92,78,-84.7826087,9,NO
S0PH,4,9,5,-55.55555556,10,NO
SUR1,0,27,27,-100,15,NO
QXY5,0,27,27,-100,12,NO
0F2E,9,93,84,-90.32258065,13,NO
CIAW,0,92,92,-100,16,NO
DH5J,4,24,20,-83.33333333,16,NO
ALNY,7,91,84,-92.30769231,10,NO
VLDE,0,0,0,NaN,14,NO
W1A3,5,70,65,-92.85714286,16,NO
SKGG,9,34,25,-73.52941176,13,NO
DH5J,7,24,17,-70.83333333,11,NO
AHDH,12,7,-5,71.42857143,15,NO
JEKQ,11,0,-11,Infinity,10,NO
2T0Y,2,11,9,-81.81818182,10,NO
C42A,1,96,95,-98.95833333,9,NO
ANNV,3,93,90,-96.77419355,11,NO
YVGA,10,73,63,-86.30136986,17,NO
LOL4,4,47,43,-91.4893617,11,NO
NRRO,0,61,61,-100,15,NO
3I10,9,55,46,-83.63636364,17,NO
XIHC,3,71,68,-95.77464789,12,NO
DH5J,0,24,24,-100,10,NO
DBZG,0,14,14,-100,13,NO
4U0Z,11,51,40,-78.43137255,11,NO
NRRO,0,61,61,-100,10,NO
Q3DH,0,92,92,-100,16,NO
OHBR,0,77,77,-100,14,NO
B5YG,44,0,-44,Infinity,16,NO
FX4F,14,56,42,-75,15,NO
C42A,4,96,92,-95.83333333,16,NO
KV5X,11,39,28,-71.79487179,9,NO
GSWR,4,10,6,-60,17,NO
G3XP,4,52,48,-92.30769231,9,NO
OHBR,4,77,73,-94.80519481,15,NO
B5YG,45,0,-45,Infinity,15,NO
WSZR,11,27,16,-59.25925926,13,NO
UNU4,0,18,18,-100,14,NO
2TRU,0,101,101,-100,13,NO
GARC,8,46,38,-82.60869565,9,NO
2T0Y,1,11,10,-90.90909091,11,NO
XMSH,0,65,65,-100,15,NO
JQTM,23,60,37,-61.66666667,14,NO
Y0LZ,38,22,-16,72.72727273,17,NO
LJU5,0,11,11,-100,11,NO
FFAU,5,7,2,-28.57142857,14,NO
DBZG,0,14,14,-100,12,NO
H3XQ,11,48,37,-77.08333333,16,NO
L3AP,30,46,16,-34.7826087,10,NO
LOL4,0,47,47,-100,9,NO
SWDN,2,7,5,-71.42857143,10,NO
C42A,1,96,95,-98.95833333,9,NO
QXY5,1,27,26,-96.2962963,17,NO
11H1,3,94,91,-96.80851064,17,NO
BW5P,0,59,59,-100,9,NO
YVGA,13,73,60,-82.19178082,17,NO
NRRO,5,61,56,-91.80327869,14,NO
M5BI,6,14,8,-57.14285714,15,NO
AXTV,8,6,-2,33.33333333,10,NO
LJU5,0,11,11,-100,13,NO
YCRV,16,70,54,-77.14285714,16,NO
G3XP,8,52,44,-84.61538462,16,NO
3I10,10,55,45,-81.81818182,9,NO
BF0G,1,70,69,-98.57142857,17,NO
UYP5,20,2,-18,900,12,NO
Y0LZ,35,22,-13,59.09090909,13,NO
3I10,13,55,42,-76.36363636,9,NO
